N,S(r/min),ap(mm),ae(mm),F(mm/min),s(mm),MRR(mm3/min),G
,15000,0.964001,1.11277,6500,0,116.210401,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.09399,6500,0,114.249141,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.10583,6500,0,115.485633,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.14776,6500,0,119.864527,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.1147,6500,0,116.411957,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.11213,6500,0,116.143563,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.07046,6500,0,111.791822,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.10882,6500,0,115.797889,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.07893,6500,0,112.676373,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.11808,6500,0,116.764942,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.12184,6500,0,117.157612,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.07709,6500,0,112.484216,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.09728,6500,0,114.592727,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.09514,6500,0,114.369239,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.16646,6500,0,121.817432,G02 X-63.647 Y39.291 I14.565 J-.091
,15000,0.964001,1.18725,6500,0,123.988604,X-62.117 Y39.435 I2.1 J-14.128
,15000,0.964001,1.26308,6500,0,131.907792,X-62.117 Y39.435 I2.1 J-14.128
,15000,0.964001,1.30311,6500,0,136.088262,X-62.117 Y39.435 I2.1 J-14.128
,15000,0.964001,0.658348,6500,0,68.753547,G01 X-61.898 Y39.444
,15000,0.964001,0.904716,6500,0,94.482606,G01 X-61.898 Y39.444
,15000,0.964001,0.542008,6500,0,56.603761,G01 X-61.898 Y39.444
,15000,0.964001,0.474942,6500,0,49.599828,G01 X-61.898 Y39.444
,15000,0.964001,0,6500,0,0,G01 X-61.898 Y39.444
,15000,0.964001,0.654242,6500,0,68.324744,G01 X-61.898 Y39.444
,15000,0.964001,0.52969,6500,0,55.31735,G01 X-61.898 Y39.444
,15000,0.964001,1.20446,6500,0,125.785903,G01 X-61.898 Y39.444
,15000,0.964001,0.09581,6500,0,10.005716,G01 X-61.898 Y39.444
,15000,0.964001,1.06713,6500,0,111.444059,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.35159,6500,0,141.151195,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.35159,6500,0,141.151195,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.26021,6500,0,131.608068,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.34987,6500,0,140.97157,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.15507,6500,0,120.627935,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.35159,6500,0,141.151195,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.26021,6500,0,131.608068,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,1.34987,6500,0,140.97157,G02 X-61.201 Y39.456 I.697 J-19.333
,15000,0.964001,0,6500,0,0,G01 X-61.144
,15000,0,0,6500,0,0,G01 X-61.144
,15000,0,0,6500,0,0,G01 X-61.144
,15000,0,0,6500,0,0,G01 X-61.144
,15000,0.964001,0,6500,0,0,G01 X-61.144
,15000,0.964001,0.7,6500,0,73.103409,G01 X-61.144
,15000,0,0,6500,0,0,G01 X-61.144
,15000,0.964001,0.1,6500,0,10.443344,G01 X-61.144
,15000,0.964001,0.4,6500,0,41.773377,G01 X-61.144
,15000,0.964001,1.40742,6500,0,146.981714,G03 X-59.078 Y39.453 I2.067 J696.897
,15000,0.964001,1.40505,6500,0,146.734207,G03 X-59.078 Y39.453 I2.067 J696.897
,15000,0.964001,1.40268,6500,0,146.4867,G03 X-59.078 Y39.453 I2.067 J696.897
,15000,0.964001,1.4,6500,0,146.206818,G03 X-59.078 Y39.453 I2.067 J696.897
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.4,6500,0,146.206818,G01 X61.202
,15000,0.964001,1.3,6500,0,135.763474,G01 X61.202
,15000,0.964001,1.3,6500,0,135.763474,G01 X61.202
,15000,0.964001,1.2,6500,0,125.32013,G01 X61.202
,15000,0.964001,1.1,6500,0,114.876786,G01 X61.202
,15000,0,0,6500,0,0,X61.283
,15000,0.964001,0,6500,0,0,X61.283
,15000,0.964001,0,6500,0,0,X61.283
,15000,0.964001,0,6500,0,0,X61.283
,15000,0.964001,0.1,6500,0,10.443344,X61.283
,15000,0.964001,1,6500,0,104.433442,X61.283
,15000,0,0,6500,0,0,X61.283
,15000,0.964001,0,6500,0,0,X61.283
,15000,0.964001,0,6500,0,0,X61.283
,15000,0.964001,1.06299,6500,0,111.011704,G02 X62.601 Y39.411 I0.0 J-20.538
,15000,0.964001,1.05216,6500,0,109.88069,G02 X62.601 Y39.411 I0.0 J-20.538
,15000,0.964001,1.11683,6500,0,116.634401,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,0.982458,6500,0,102.60147,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.10863,6500,0,115.778046,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.08307,6500,0,113.108728,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.07688,6500,0,112.462285,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.12421,6500,0,117.405119,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.12432,6500,0,117.416607,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.12525,6500,0,117.51373,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.12721,6500,0,117.71842,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.0897,6500,0,113.801121,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.13733,6500,0,118.775286,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.18289,6500,0,123.533274,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.17337,6500,0,122.539067,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.18067,6500,0,123.301432,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.19308,6500,0,124.597451,X69.945 Y36.748 I-1.122 J-14.555
,15000,0.964001,1.12899,6500,0,117.904311,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.09695,6500,0,114.558264,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.11026,6500,0,115.948273,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.12276,6500,0,117.253691,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.07399,6500,0,112.160472,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.11367,6500,0,116.304391,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.12153,6500,0,117.125238,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10423,6500,0,115.318539,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.12303,6500,0,117.281888,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.11274,6500,0,116.207268,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.09279,6500,0,114.123821,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.13444,6500,0,118.473474,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10243,6500,0,115.130559,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.0986,6500,0,114.730579,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.06343,6500,0,111.057655,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.0828,6500,0,113.080531,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.0748,6500,0,112.245063,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.13651,6500,0,118.689651,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10782,6500,0,115.693455,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10855,6500,0,115.769692,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10618,6500,0,115.522185,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.10093,6500,0,114.973909,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.14333,6500,0,119.401887,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.16922,6500,0,122.105669,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.18858,6500,0,124.1275,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.25568,6500,0,131.134984,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.38578,6500,0,144.721775,X76.056 Y24.978 I-8.462 J-11.864
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
,15000,0.964001,1.40007,6500,0,146.214129,G01 X76.055 Y-24.978
